new_ward_code,old_ward_code
"11164","11164"
"27601","27601"
"31858","31858"
"31858","31861"
"15349","15385"
"15349","15364"
"15349","15367"
"15349","15376"
"15349","15349"
"31900","31900"
"31900","31903"
"31777","31777"
"31777","31771"
"31777","31780"
"31918","31915"
"31918","31918"
"31918","31924"
"31051","31051"
"31051","31075"
"31051","31074"
"09154","09151"
"09154","09154"
"09154","09157"
"09154","09148"
"31876","31876"
"31876","31873"
"21805","21804"
"21805","21801"
"21805","21805"
"21787","21790"
"21787","21787"
"00508","00517"
"00508","00508"
"00508","00502"
"00508","00511"
"31882","31882"
"31882","31879"
"31069","31069"
"31069","31072"
"11842","11842"
"11842","11830"
"11842","11827"
"31453","31486"
"31453","31453"
"31453","31447"
"09106","09097"
"09106","09106"
"09106","09124"
"28894","28894"
"28894","28891"
"28894","28888"
"01981","01978"
"01981","01981"
"01981","02002"
"21786","21786"
"21786","21799"
"31232","31252"
"31232","31234"
"31232","31232"
"27736","27742"
"27736","27736"
"27736","27733"
"30478","30472"
"30478","30478"
"21796","21796"
"21796","21802"
"11836","11833"
"11836","11836"
"11836","11839"
"19405","19402"
"19405","19405"
"19405","19420"
"06757","06757"
"06757","06754"
"31237","31211"
"31237","31237"
"30697","30718"
"30697","30697"
"13597","13597"
"13597","13615"
"13597","13606"
"30982","30982"
"30982","30979"
"30982","30973"
"01156","01210"
"01156","01219"
"01156","01156"
"17357","17357"
"17357","17368"
"17357","17356"
"09076","09076"
"09076","09145"
"09076","09118"
"09076","09130"
"31459","31456"
"31459","31459"
"31489","31490"
"31489","31489"
"30385","30379"
"30385","30382"
"30385","30385"
"30793","30793"
"30793","30791"
"19699","19693"
"19699","19699"
"19699","19687"
"13834","13825"
"13834","13831"
"13834","13834"
"13834","13849"
"06367","06367"
"06367","06352"
"06367","06361"
"06367","06358"
"06364","06373"
"06364","06364"
"06364","06355"
"18313","18313"
"18313","18340"
"18313","18343"
"18313","18325"
"13141","13129"
"13141","13126"
"13141","13141"
"13141","13150"
"13192","13192"
"13192","13234"
"13192","13237"
"13192","13231"
"13192","13228"
"13192","13258"
"13279","13270"
"13279","13279"
"13279","13282"
"13279","13273"
"17950","17950"
"17950","17959"
"17950","17968"
"22525","22525"
"22525","22522"
"06505","06508"
"06505","06505"
"06505","06520"
"16078","16078"
"16078","16084"
"16078","16081"
"16078","16090"
"16078","16087"
"22489","22489"
"22489","22510"
"22489","22513"
"05845","05845"
"05845","05842"
"13864","13861"
"13864","13864"
"13864","13852"
"22516","22516"
"22516","22501"
"21061","21043"
"21061","21049"
"21061","21061"
"21061","21067"
"21061","21079"
"21061","21073"
"15622","15622"
"13219","13195"
"13219","13219"
"13219","13201"
"13219","13198"
"08467","08467"
"08467","08470"
"08467","08461"
"21703","21694"
"21703","21703"
"21703","21706"
"09664","09652"
"09664","09658"
"09664","09664"
"09664","09655"
"09664","09649"
"21238","21280"
"21238","21238"
"21238","21283"
"31465","31462"
"31465","31465"
"31465","31468"
"31441","31450"
"31441","31444"
"31441","31441"
"00913","00955"
"00913","00913"
"00913","00916"
"13741","13780"
"13741","13741"
"13741","13789"
"24529","24529"
"03208","03373"
"03208","03208"
"26632","26632"
"26632","26629"
"26632","26653"
"21892","21886"
"21892","21892"
"04441","04435"
"04441","04438"
"04441","04426"
"04441","04447"
"04441","04441"
"16177","16177"
"16177","16183"
"16177","16180"
"26428","26428"
"26428","26245"
"15658","15658"
"15658","15619"
"22060","22060"
"22060","22066"
"07870","07876"
"07870","07885"
"07870","07882"
"07870","07873"
"07870","07870"
"16234","16231"
"16234","16234"
"16234","16240"
"02191","02191"
"02191","02194"
"02191","02197"
"06607","06604"
"06607","06607"
"06607","06610"
"01255","01255"
"01255","01258"
"14104","14104"
"14104","14110"
"14104","14128"
"15520","15517"
"15520","15520"
"15520","15538"
"15520","15535"
"02962","02965"
"02962","02962"
"26446","26443"
"26446","26446"
"26446","26449"
"14122","14134"
"14122","14122"
"14122","14125"
"22861","22858"
"22861","22855"
"22861","22861"
"14095","14092"
"14095","14098"
"14095","14095"
"14095","14101"
"17779","17767"
"17779","17779"
"17779","17785"
"08971","08968"
"08971","08962"
"08971","08965"
"08971","08971"
"22090","22084"
"22090","22090"
"08500","08500"
"08500","08497"
"08500","08509"
"07246","07246"
"07246","07249"
"07246","07243"
"15592","15586"
"15592","15592"
"15592","15583"
"15592","15598"
"18481","18490"
"18481","18481"
"18481","18475"
"26425","26437"
"26425","26440"
"26425","26425"
"26425","26452"
"26425","26455"
"22057","22054"
"22057","22057"
"10045","10018"
"10045","10045"
"10045","10069"
"10045","10066"
"04057","04057"
"04057","04058"
"26458","26458"
"26458","26467"
"20650","20644"
"20650","20647"
"20650","20650"
"20650","20651"
"22111","22108"
"22111","22111"
"02926","02920"
"02926","02935"
"02926","02926"
"26332","26329"
"26332","26332"
"26584","26611"
"26584","26584"
"26584","26587"
"26434","26434"
"26434","26431"
"16258","16258"
"22075","22052"
"22075","22075"
"22075","22078"
"27577","27583"
"27577","27577"
"27577","27571"
"12166","12160"
"12166","12166"
"12166","12172"
"01339","01339"
"01339","01348"
"14089","14146"
"14089","14143"
"14089","14116"
"14089","14089"
"15574","15571"
"15574","15574"
"15574","15577"
"08305","08305"
"08305","08302"
"08305","08308"
"02449","02446"
"02449","02449"
"02449","02452"
"08590","08590"
"08590","08617"
"08590","08599"
"26359","26356"
"26359","26359"
"26347","26401"
"26347","26347"
"26347","26338"
"26461","26353"
"26461","26464"
"26461","26461"
"31495","31484"
"31495","31483"
"31495","31495"
"03862","03862"
"03862","03865"
"01108","01114"
"01108","01099"
"01108","01108"
"01108","01102"
"01108","01105"
"23356","23356"
"23356","23359"
"02701","02692"
"02701","02701"
"24007","24007"
"24007","24010"
"23548","23554"
"23548","23548"
"23548","23551"
"23833","23836"
"23833","23833"
"23833","23848"
"24484","24484"
"24484","24487"
"09706","09706"
"09706","09709"
"06391","06391"
"06391","06397"
"06391","06394"
"04714","04756"
"04714","04777"
"04714","04768"
"04714","04714"
"02116","02110"
"02116","02125"
"02116","02116"
"04075","04075"
"04075","04063"
"04075","04069"
"04075","04072"
"04075","04090"
"04075","04066"
"13870","13885"
"13870","13870"
"13870","13873"
"13870","13867"
"01006","01018"
"01006","01006"
"02248","02263"
"02248","02248"
"18682","18679"
"18682","18682"
"16909","16909"
"16909","16930"
"14560","14560"
"14560","14581"
"14560","14596"
"14560","14587"
"15031","15031"
"08113","08113"
"08113","08104"
"08113","08089"
"08773","08776"
"08773","08773"
"08980","08998"
"08980","09016"
"08980","09004"
"08980","09007"
"08980","08980"
"09025","09025"
"09025","09034"
"09025","09028"
"02317","02317"
"02317","02323"
"08290","08290"
"08290","08314"
"08290","08320"
"08290","08326"
"00820","00820"
"00820","00844"
"00820","00841"
"00820","00850"
"00820","00760"
"14701","14701"
"14701","14707"
"14701","14722"
"14743","14740"
"14743","14743"
"14743","14752"
"12073","12052"
"12073","12073"
"12073","12085"
"12073","12100"
"16912","16900"
"16912","16912"
"02365","02335"
"02365","02365"
"15610","15610"
"15442","15433"
"15442","15436"
"15442","15442"
"09193","09193"
"09193","09223"
"09193","09232"
"09193","09217"
"02083","02068"
"02083","02077"
"02083","02083"
"15409","15409"
"15409","15406"
"15409","15397"
"05305","05308"
"05305","05302"
"05305","05305"
"02398","02386"
"02398","02398"
"06298","06283"
"06298","06298"
"06298","06319"
"02473","02464"
"02473","02473"
"02473","02479"
"02473","02491"
"04087","04087"
"04087","04084"
"08656","08656"
"08656","08659"
"08656","08653"
"01234","01234"
"01234","01231"
"17506","17506"
"17506","17554"
"17506","17557"
"17506","17572"
"04744","04735"
"04744","04741"
"04744","04744"
"04744","04759"
"04744","04753"
"15034","15034"
"07288","07270"
"07288","07260"
"07288","07261"
"07288","07291"
"07288","07288"
"02044","02035"
"02044","02044"
"02044","02047"
"16264","16261"
"16264","16267"
"16264","16264"
"01318","01318"
"01318","01315"
"01318","01316"
"05353","05353"
"05353","05374"
"05353","05383"
"18007","18004"
"18007","18008"
"18007","18007"
"09205","09196"
"09205","09205"
"15421","15418"
"15421","15421"
"15421","15427"
"15421","15430"
"05620","05614"
"05620","05620"
"05620","05617"
"05386","05380"
"05386","05371"
"05386","05389"
"05386","05386"
"14728","14719"
"14728","14728"
"14728","14737"
"17380","17386"
"17380","17380"
"17380","17383"
"17380","17377"
"04930","04939"
"04930","04927"
"04930","04930"
"04930","04936"
"15469","15466"
"15469","15463"
"15469","15445"
"15469","15469"
"07642","07651"
"07642","07642"
"13879","13888"
"13879","13879"
"13879","13882"
"11020","11041"
"11020","11008"
"11020","11020"
"13021","13021"
"13021","13030"
"19669","19669"
"19669","19675"
"19669","19657"
"21697","21690"
"21697","21691"
"21697","21697"
"12142","12142"
"12142","12157"
"12142","12169"
"21715","21721"
"21715","21715"
"21715","21700"
"30688","30727"
"30688","30715"
"30688","30688"
"09817","09805"
"09817","09817"
"09817","09796"
"09817","09799"
"09817","09802"
"09817","09808"
"09817","09820"
"22147","22138"
"22147","22147"
"22147","22150"
"30577","30577"
"30577","30565"
"30577","30586"
"13795","13795"
"13795","13846"
"13795","13843"
"13795","13876"
"25231","25232"
"25231","25231"
"25231","25234"
"00430","00394"
"00430","00403"
"00430","00421"
"00430","00424"
"00430","00439"
"00430","00451"
"00430","00430"
"26119","26119"
"25399","25398"
"25399","25399"
"23995","23995"
"23995","23989"
"23995","23992"
"23995","23998"
"23644","23644"
"23644","23641"
"23683","23683"
"23683","23680"
"23677","23677"
"23677","23704"
"23677","23707"
"19564","19576"
"19564","19579"
"19564","19564"
"24886","24886"
"24877","24874"
"24877","24877"
"24875","24875"
"24853","24853"
"24853","24856"
"24853","24850"
"18364","18358"
"18364","18367"
"18364","18355"
"18364","18364"
"09784","09784"
"09784","09814"
"09784","09823"
"09784","09829"
"09784","09826"
"08071","08062"
"08071","08071"
"08071","08056"
"08071","08065"
"19885","19870"
"19885","19876"
"19885","19885"
"19885","19897"
"25007","25003"
"25007","25006"
"25007","25007"
"24871","24970"
"24871","24871"
"24871","24910"
"06280","06256"
"06280","06268"
"06280","06280"
"05941","05941"
"05941","05968"
"05941","05956"
"05941","05932"
"14950","14944"
"14950","14950"
"14950","14935"
"14932","14932"
"14932","14929"
"14932","14926"
"06874","06874"
"06874","06865"
"06874","06880"
"20569","20566"
"20569","20569"
"20569","20572"
"07969","07969"
"07969","08014"
"07969","08008"
"01525","01525"
"01525","01516"
"01525","01519"
"09616","09610"
"09616","09613"
"09616","09616"
"04000","04000"
"04000","04015"
"06001","06001"
"06001","05998"
"06001","06010"
"12406","12397"
"12406","12403"
"12406","12406"
"04831","04831"
"04831","04885"
"04831","04879"
"04831","04867"
"01501","01495"
"01501","01501"
"01501","01507"
"08662","08662"
"08662","08668"
"08662","08665"
"08662","08671"
"32104","32104"
"32104","32101"
"07594","07609"
"07594","07594"
"21385","21379"
"21385","21385"
"21385","21391"
"06613","06613"
"06613","06628"
"01489","01489"
"01489","01481"
"01489","01480"
"01489","01483"
"17662","17617"
"17662","17638"
"17662","17650"
"17662","17656"
"17662","17659"
"17662","17662"
"17662","17665"
"17662","17668"
"17662","17683"
"29497","29500"
"29497","29497"
"00454","00505"
"00454","00523"
"00454","00520"
"00454","00478"
"00454","00487"
"00454","00496"
"00454","00454"
"04399","04393"
"04399","04390"
"04399","04396"
"04399","04399"
"09487","09463"
"09487","09478"
"09487","09487"
"23074","23068"
"23074","23074"
"20467","20467"
"20467","20470"
"20467","20488"
"20467","20491"
"17017","17008"
"17017","17014"
"17017","17017"
"31273","31274"
"31273","31273"
"31273","31270"
"31024","31024"
"31024","31030"
"12688","12688"
"12688","12718"
"12688","12757"
"12688","12703"
"12688","12751"
"12688","12730"
"31036","31036"
"31036","31045"
"31975","31975"
"31975","31978"
"29536","29536"
"22732","22729"
"22732","22732"
"22732","22735"
"01786","01831"
"01786","01816"
"01786","01786"
"18586","18586"
"18586","18592"
"18586","18457"
"17878","17878"
"17878","17890"
"17878","17896"
"06877","06883"
"06877","06877"
"06877","06868"
"07450","07453"
"07450","07450"
"31369","31362"
"31369","31369"
"31369","31387"
"12793","12793"
"12793","12802"
"12793","12769"
"21109","21103"
"21109","21091"
"21109","21109"
"21109","21112"
"21109","21187"
"31282","31279"
"31282","31282"
"17530","17527"
"17530","17530"
"17530","17542"
"08209","08209"
"08209","08197"
"08209","08194"
"16033","16015"
"16033","16036"
"16033","16033"
"16033","16042"
"27898","27910"
"27898","27913"
"27898","27928"
"27898","27898"
"31006","31000"
"31006","31006"
"31006","31003"
"12943","12949"
"12943","12958"
"12943","12940"
"12943","12943"
"27568","27568"
"27568","27565"
"27568","27574"
"02572","02587"
"02572","02572"
"02572","02584"
"12862","12832"
"12862","12862"
"12862","12847"
"12862","12841"
"12736","12736"
"12736","12760"
"12988","12988"
"12988","12997"
"12988","12979"
"12988","12976"
"21127","21127"
"21127","21130"
"21127","21118"
"19159","19144"
"19159","19150"
"19159","19162"
"19159","19159"
"23500","23521"
"23500","23524"
"23500","23500"
"23485","23485"
"23485","23482"
"23368","23368"
"23512","23506"
"23512","23512"
"23374","23371"
"23374","23374"
"23344","23350"
"23344","23344"
"23344","23347"
"23504","23503"
"23504","23504"
"23341","23353"
"23341","23341"
"23479","23491"
"23479","23479"
"23332","23338"
"23332","23332"
"23332","23323"
"23332","23335"
"23416","23407"
"23416","23416"
"23842","23842"
"23842","23843"
"23401","23437"
"23401","23443"
"23401","23440"
"23401","23401"
"23419","23417"
"23419","23419"
"23510","23509"
"23510","23510"
"25225","25225"
"24931","24931"
"24931","24937"
"24931","24952"
"10972","10969"
"10972","10981"
"10972","10972"
"06946","06928"
"06946","06949"
"06946","06946"
"01012","01015"
"01012","01012"
"01012","01003"
"00865","00865"
"00865","00862"
"25099","25099"
"25099","25111"
"25099","25117"
"25105","25105"
"25114","25114"
"25126","25126"
"25126","25129"
"25126","25141"
"25138","25138"
"25138","25153"
"25138","25156"
"25135","25132"
"25135","25135"
"29491","29462"
"29491","29491"
"29491","29494"
"14500","14506"
"14500","14500"
"14500","14509"
"17944","17941"
"17944","17944"
"17944","17953"
"31561","31561"
"31561","31546"
"09469","09472"
"09469","09469"
"22504","22519"
"22504","22492"
"22504","22504"
"20500","20500"
"20500","20524"
"20500","20548"
"20500","20547"
"20500","20521"
"31645","31645"
"31645","31651"
"05488","05488"
"05488","05494"
"05488","05827"
"05488","05761"
"05488","05863"
"26491","26482"
"26491","26491"
"26491","26476"
"26491","26500"
"11086","11092"
"11086","11083"
"11086","11086"
"07627","07627"
"07627","07636"
"07627","07630"
"00664","00652"
"00664","00649"
"00664","00664"
"05830","05830"
"05830","05821"
"05830","05836"
"05830","05833"
"10342","10336"
"10342","10342"
"10342","10351"
"10342","10345"
"10342","10333"
"10342","10324"
"10342","10327"
"29194","29188"
"29194","29185"
"29194","29194"
"29194","29203"
"08923","08923"
"08923","08920"
"09340","09358"
"09340","09340"
"09340","09355"
"17713","17713"
"17713","17731"
"17713","17749"
"17713","17755"
"17713","17764"
"05347","05347"
"05347","05344"
"05347","05341"
"11995","11995"
"11995","11998"
"11995","12010"
"08914","08914"
"08914","08917"
"32248","32248"
"32248","32242"
"32201","32201"
"32201","32200"
"26680","26680"
"26680","26698"
"26680","26695"
"26680","26683"
"32152","32152"
"32152","32173"
"32152","32174"
"06895","06916"
"06895","06904"
"06895","06919"
"06895","06917"
"06895","06895"
"20716","20719"
"20716","20716"
"24595","24589"
"24595","24592"
"24595","24595"
"24670","24673"
"24598","24598"
"24598","24601"
"24718","24718"
"24718","24719"
"24678","24678"
"24678","24679"
"24678","24692"
"24646","24643"
"24646","24646"
"21520","21520"
"21520","21508"
"21859","21862"
"21859","21859"
"21859","21865"
"15448","15478"
"15448","15448"
"15448","15454"
"15448","15451"
"30958","30961"
"30958","30958"
"30958","30967"
"14677","14680"
"14677","14677"
"14677","14683"
"05569","05569"
"05569","05560"
"05569","05554"
"05569","05572"
"30709","30709"
"30709","30706"
"30709","30694"
"26206","26233"
"26206","26230"
"26206","26206"
"26206","26224"
"31993","31993"
"31993","31996"
"31993","31990"
"15457","15475"
"15457","15472"
"15457","15457"
"15457","15460"
"30061","30061"
"30061","30049"
"12526","12502"
"12526","12526"
"12526","12550"
"12526","12538"
"13003","13018"
"13003","13024"
"13003","13003"
"13003","13000"
"20818","20815"
"20818","20818"
"20818","20821"
"05692","05692"
"05692","05656"
"05692","05677"
"05692","05683"
"23173","23161"
"23173","23164"
"23173","23173"
"23173","23179"
"28945","28930"
"28945","28942"
"28945","28945"
"07282","07282"
"07282","07258"
"07282","07255"
"18949","18955"
"18949","18970"
"18949","18964"
"18949","18973"
"18949","18949"
"15058","15058"
"15058","15046"
"08431","08431"
"08431","08428"
"08431","08422"
"18484","18484"
"18484","18478"
"18484","18487"
"25363","25363"
"25363","25393"
"25363","25381"
"01933","01924"
"01933","01930"
"01933","01933"
"01933","02041"
"28660","28666"
"28660","28660"
"28660","28654"
"14746","14734"
"14746","14746"
"14746","14749"
"13900","13900"
"13900","13909"
"18619","18619"
"18619","18649"
"18619","18631"
"15724","15721"
"15724","15724"
"15724","15727"
"25390","25369"
"25390","25390"
"25390","25372"
"01165","01168"
"01165","01165"
"01165","01174"
"07735","07747"
"07735","07735"
"07735","07750"
"00721","00721"
"00721","00742"
"00721","00739"
"00721","00730"
"00721","00775"
"22081","22081"
"22081","22093"
"22081","22099"
"22081","22102"
"22081","22105"
"01216","01213"
"01216","01216"
"06184","06184"
"06184","06208"
"06184","06214"
"06184","06205"
"06184","06190"
"01594","01594"
"01594","01582"
"01594","01597"
"24717","24717"
"24717","24721"
"22222","22213"
"22222","22219"
"22222","22222"
"17416","17413"
"17416","17416"
"17416","17428"
"17416","17434"
"23857","23857"
"23857","23878"
"27925","27919"
"27925","27925"
"27925","27916"
"27937","27937"
"27937","27985"
"27937","27988"
"12313","12295"
"12313","12313"
"12313","12316"
"23191","23191"
"23191","23206"
"23191","23218"
"01822","01822"
"01822","01810"
"01822","01828"
"05776","05770"
"05776","05776"
"05776","05767"
"27964","27958"
"27964","27964"
"24664","24664"
"24664","24676"
"24664","24685"
"18244","18244"
"18244","18241"
"18244","18247"
"04846","04846"
"04846","04834"
"20977","20977"
"20977","20980"
"18262","18235"
"18262","18262"
"18262","18253"
"18277","18274"
"18277","18277"
"18277","18298"
"18229","18229"
"18229","18259"
"18229","18280"
"18229","18283"
"24958","24958"
"24958","24982"
"18304","18304"
"18304","18307"
"18304","18310"
"10402","10387"
"10402","10390"
"10402","10399"
"10402","10411"
"10402","10426"
"10402","10432"
"10402","10423"
"10402","10402"
"10369","10363"
"10369","10366"
"10369","10369"
"10369","10375"
"11914","11914"
"11914","11917"
"11914","11920"
"11914","11923"
"11914","11926"
"11914","11929"
"11914","11932"
"11914","11935"
"11914","11938"
"11914","11941"
"11914","11944"
"11914","11947"
"07192","07192"
"07192","07195"
"07192","07198"
"31108","31114"
"31108","31115"
"31108","31108"
"31108","31111"
"23272","23272"
"23272","23275"
"23272","23278"
"31078","31078"
"31078","31081"
"31078","31096"
"31078","31093"
"31078","31090"
"31078","31102"
"31078","31087"
"31078","31084"
"31105","31105"
"22736","22736"
"22736","22737"
"22736","22739"
"06994","06994"
"06994","07018"
"06994","07000"
"06994","06997"
"06994","07009"
"06994","07015"
"06994","07012"
"06994","07006"
"06994","07027"
"06994","07024"
"06994","07021"
"06994","07003"
